node,ldst,xdst,east,nrth,elev
37,900,-96,562656.717,6814035.361,147.651992797852
37,900,-94,562658.355,6814036.509,147.600006103516
37,900,-92,562659.993,6814037.657,147.533004760742
37,900,-90,562661.631,6814038.805,147.384994506836
37,900,-88,562663.269,6814039.953,147.291000366211
37,900,-86,562664.907,6814041.101,147.10400390625
37,900,-84,562666.545,6814042.249,146.837005615234
37,900,-82,562668.183,6814043.397,146.289001464844
37,900,-80,562669.821,6814044.545,146.085006713867
37,900,-78,562671.459,6814045.693,145.921005249023
37,900,-76,562673.097,6814046.841,146.085006713867
37,900,-74,562674.735,6814047.989,146.15299987793
37,900,-72,562676.373,6814049.137,146.419998168945
37,900,-70,562678.011,6814050.285,146.477996826172
37,900,-68,562679.649,6814051.433,146.610000610352
37,900,-66,562681.287,6814052.581,146.764007568359
37,900,-64,562682.925,6814053.729,146.757995605469
37,900,-62,562684.563,6814054.877,146.792999267578
37,900,-60,562686.201,6814056.025,146.85400390625
37,900,-58,562687.839,6814057.173,146.895004272461
37,900,-56,562689.477,6814058.321,146.934005737305
37,900,-54,562691.115,6814059.469,146.985992431641
37,900,-52,562692.753,6814060.617,146.996002197266
37,900,-50,562694.391,6814061.765,147.080993652344
37,900,-48,562696.029,6814062.913,147.160003662109
37,900,-46,562697.667,6814064.061,147.259002685547
37,900,-44,562699.305,6814065.209,147.246994018555
37,900,-42,562700.943,6814066.357,147.231994628906
37,900,-40,562702.581,6814067.505,147.283004760742
37,900,-38,562704.219,6814068.653,147.259002685547
37,900,-36,562705.857,6814069.801,147.315002441406
37,900,-34,562707.495,6814070.949,147.315002441406
37,900,-32,562709.133,6814072.097,147.343002319336
37,900,-30,562710.771,6814073.245,147.343994140625
37,900,-28,562712.409,6814074.393,147.341003417969
37,900,-26,562714.047,6814075.541,147.345001220703
37,900,-24,562715.685,6814076.689,147.337005615234
37,900,-22,562717.323,6814077.837,147.360992431641
37,900,-20,562718.961,6814078.985,147.322998046875
37,900,-18,562720.599,6814080.133,147.268997192383
37,900,-16,562722.237,6814081.281,147.259994506836
37,900,-14,562723.875,6814082.429,147.158996582031
37,900,-12,562725.513,6814083.577,147.115997314453
37,900,-10,562727.151,6814084.725,147.022003173828
37,900,-8,562728.789,6814085.873,146.919006347656
37,900,-6,562730.427,6814087.021,146.740997314453
37,900,-4,562732.065,6814088.169,146.569000244141
37,900,-2,562733.703,6814089.317,146.507995605469
37,900,0,562735.341,6814090.465,146.27099609375
37,900,2,562736.979,6814091.613,146.17399597168
37,900,4,562738.617,6814092.761,146.348999023438
37,900,6,562740.255,6814093.909,146.664001464844
37,900,8,562741.893,6814095.057,146.699005126953
37,900,10,562743.531,6814096.205,146.666000366211
37,900,12,562745.169,6814097.353,146.589004516602
37,900,14,562746.807,6814098.501,146.710006713867
37,900,16,562748.445,6814099.649,146.664001464844
37,900,18,562750.083,6814100.797,146.755004882812
37,900,20,562751.721,6814101.945,146.820999145508
37,900,22,562753.359,6814103.093,146.835006713867
37,900,24,562754.997,6814104.241,146.867004394531
37,900,26,562756.635,6814105.389,146.893997192383
37,900,28,562758.273,6814106.537,146.882995605469
37,900,30,562759.911,6814107.685,146.919006347656
37,900,32,562761.549,6814108.833,146.930999755859
37,900,34,562763.187,6814109.981,146.964004516602
37,900,36,562764.825,6814111.129,146.981002807617
37,900,38,562766.463,6814112.277,147.085006713867
37,900,40,562768.101,6814113.425,147.128005981445
37,900,42,562769.739,6814114.573,147.160003662109
37,900,44,562771.377,6814115.721,147.164001464844
37,900,46,562773.015,6814116.869,147.238998413086
37,900,48,562774.653,6814118.017,147.264007568359
37,900,50,562776.291,6814119.165,147.356002807617
37,900,52,562777.929,6814120.313,147.373992919922
37,900,54,562779.567,6814121.461,147.427001953125
37,900,56,562781.205,6814122.609,147.458999633789
37,900,58,562782.843,6814123.757,147.529998779297
37,900,60,562784.481,6814124.905,147.606994628906
37,900,62,562786.119,6814126.053,147.654006958008
37,900,64,562787.757,6814127.201,147.658996582031
37,900,66,562789.395,6814128.349,147.774002075195
37,900,68,562791.033,6814129.497,147.90299987793
37,900,70,562792.671,6814130.645,147.89599609375
37,900,72,562794.309,6814131.793,148.029006958008
37,900,74,562795.947,6814132.941,148.072006225586
37,900,76,562797.585,6814134.089,148.123992919922
37,900,78,562799.223,6814135.237,148.160003662109
37,900,80,562800.861,6814136.385,148.225997924805
37,900,82,562802.499,6814137.533,148.266006469727
37,900,84,562804.137,6814138.681,148.270004272461
37,900,86,562805.775,6814139.829,148.307998657227
37,900,88,562807.413,6814140.977,148.330001831055
37,900,90,562809.051,6814142.125,148.373992919922
37,900,92,562810.689,6814143.273,148.388000488281
37,900,94,562812.327,6814144.421,148.389007568359
37,900,96,562813.965,6814145.569,148.401992797852
37,900,98,562815.603,6814146.717,148.376007080078
37,900,100,562817.241,6814147.865,148.343994140625
36,875,-100,562638.078,6814054.975,146.738998413086
36,875,-98,562639.736,6814056.093,146.714004516602
36,875,-96,562641.394,6814057.211,146.591003417969
36,875,-94,562643.052,6814058.329,146.421005249023
36,875,-92,562644.71,6814059.447,146.162994384766
36,875,-90,562646.368,6814060.565,146.283004760742
36,875,-88,562648.026,6814061.683,146.399993896484
36,875,-86,562649.684,6814062.801,146.417999267578
36,875,-84,562651.342,6814063.919,146.40299987793
36,875,-82,562653,6814065.037,146.309005737305
36,875,-80,562654.658,6814066.155,146.272994995117
36,875,-78,562656.316,6814067.273,146.440002441406
36,875,-76,562657.974,6814068.391,146.462997436523
36,875,-74,562659.632,6814069.509,146.488998413086
36,875,-72,562661.29,6814070.627,146.554992675781
36,875,-70,562662.948,6814071.745,146.641006469727
36,875,-68,562664.606,6814072.863,146.690002441406
36,875,-66,562666.264,6814073.981,146.720993041992
36,875,-64,562667.922,6814075.099,146.761001586914
36,875,-62,562669.58,6814076.217,146.794998168945
36,875,-60,562671.238,6814077.335,146.835006713867
36,875,-58,562672.896,6814078.453,146.845993041992
36,875,-56,562674.554,6814079.571,146.886001586914
36,875,-54,562676.212,6814080.689,146.908004760742
36,875,-52,562677.87,6814081.807,146.923004150391
36,875,-50,562679.528,6814082.925,146.973999023438
36,875,-48,562681.186,6814084.043,147.022994995117
36,875,-46,562682.844,6814085.161,147.110000610352
36,875,-44,562684.502,6814086.279,147.151992797852
36,875,-42,562686.16,6814087.397,147.268997192383
36,875,-40,562687.818,6814088.515,147.192993164062
36,875,-38,562689.476,6814089.633,147.203002929688
36,875,-36,562691.134,6814090.751,147.231002807617
36,875,-34,562692.792,6814091.869,147.302993774414
36,875,-32,562694.45,6814092.987,147.304000854492
36,875,-30,562696.108,6814094.105,147.315002441406
36,875,-28,562697.766,6814095.223,147.35400390625
36,875,-26,562699.424,6814096.341,147.36799621582
36,875,-24,562701.082,6814097.459,147.464996337891
36,875,-22,562702.74,6814098.577,147.498001098633
36,875,-20,562704.398,6814099.695,147.529998779297
36,875,-18,562706.056,6814100.813,147.537994384766
36,875,-16,562707.714,6814101.931,147.600997924805
36,875,-14,562709.372,6814103.049,147.526000976562
36,875,-12,562711.03,6814104.167,147.464004516602
36,875,-10,562712.688,6814105.285,147.322998046875
36,875,-8,562714.346,6814106.403,147.156005859375
36,875,-6,562716.004,6814107.521,147.022003173828
36,875,-4,562717.662,6814108.639,146.820999145508
36,875,-2,562719.32,6814109.757,146.550003051758
36,875,0,562720.978,6814110.875,146.367004394531
36,875,2,562722.636,6814111.993,146.130996704102
36,875,4,562724.294,6814113.111,146.231994628906
36,875,6,562725.952,6814114.229,146.361999511719
36,875,8,562727.61,6814115.347,146.604995727539
36,875,10,562729.268,6814116.465,146.725997924805
36,875,12,562730.926,6814117.583,146.669006347656
36,875,14,562732.584,6814118.701,146.725997924805
36,875,16,562734.242,6814119.819,146.716003417969
36,875,18,562735.9,6814120.937,146.720993041992
36,875,20,562737.558,6814122.055,146.783996582031
36,875,22,562739.216,6814123.173,146.869003295898
36,875,24,562740.874,6814124.291,146.914001464844
36,875,26,562742.532,6814125.409,147.037994384766
36,875,28,562744.19,6814126.527,147.151000976562
36,875,30,562745.848,6814127.645,147.09700012207
36,875,32,562747.506,6814128.763,147.110000610352
36,875,34,562749.164,6814129.881,147.111999511719
36,875,36,562750.822,6814130.999,147.123992919922
36,875,38,562752.48,6814132.117,147.143005371094
36,875,40,562754.138,6814133.235,147.13200378418
36,875,42,562755.796,6814134.353,147.093002319336
36,875,44,562757.454,6814135.471,147.039993286133
36,875,46,562759.112,6814136.589,146.983993530273
36,875,48,562760.77,6814137.707,147.014999389648
36,875,50,562762.428,6814138.825,147.024002075195
36,875,52,562764.086,6814139.943,147.09700012207
36,875,54,562765.744,6814141.061,147.126998901367
36,875,56,562767.402,6814142.179,147.173004150391
36,875,58,562769.06,6814143.297,147.210998535156
36,875,60,562770.718,6814144.415,147.179000854492
36,875,62,562772.376,6814145.533,147.328994750977
36,875,64,562774.034,6814146.651,147.34700012207
36,875,66,562775.692,6814147.769,147.322998046875
36,875,68,562777.35,6814148.887,147.401992797852
36,875,70,562779.008,6814150.005,147.451995849609
36,875,72,562780.666,6814151.123,147.5
36,875,74,562782.324,6814152.241,147.50700378418
36,875,76,562783.982,6814153.359,147.557998657227
36,875,78,562785.64,6814154.477,147.561996459961
36,875,80,562787.298,6814155.595,147.641006469727
36,875,82,562788.956,6814156.713,147.595993041992
36,875,84,562790.614,6814157.831,147.647994995117
36,875,86,562792.272,6814158.949,147.703002929688
36,875,88,562793.93,6814160.067,147.690994262695
36,875,90,562795.588,6814161.185,147.802001953125
36,875,92,562797.246,6814162.303,147.820007324219
36,875,94,562798.904,6814163.421,147.875
36,875,96,562800.562,6814164.539,147.923004150391
36,875,98,562802.22,6814165.657,147.888000488281
36,875,100,562803.878,6814166.775,147.917999267578
35,850,-100,562615.421,6814092.678,147.371994018555
35,850,-98,562617.261,6814093.462,147.464004516602
35,850,-96,562619.101,6814094.246,147.432998657227
35,850,-94,562620.941,6814095.03,147.505004882812
35,850,-92,562622.781,6814095.814,147.300994873047
35,850,-90,562624.621,6814096.598,147.369003295898
35,850,-88,562626.461,6814097.382,147.45100402832
35,850,-86,562628.301,6814098.166,147.524002075195
35,850,-84,562630.141,6814098.95,147.537002563477
35,850,-82,562631.981,6814099.734,147.505996704102
35,850,-80,562633.821,6814100.518,147.455993652344
35,850,-78,562635.661,6814101.302,147.380996704102
35,850,-76,562637.501,6814102.086,147.345993041992
35,850,-74,562639.341,6814102.87,147.322998046875
35,850,-72,562641.181,6814103.654,147.369003295898
35,850,-70,562643.021,6814104.438,147.326995849609
35,850,-68,562644.861,6814105.222,147.29899597168
35,850,-66,562646.701,6814106.006,147.25
35,850,-64,562648.541,6814106.79,147.134994506836
35,850,-62,562650.381,6814107.574,147.078994750977
35,850,-60,562652.221,6814108.358,146.962997436523
35,850,-58,562654.061,6814109.142,146.899002075195
35,850,-56,562655.901,6814109.926,146.820007324219
35,850,-54,562657.741,6814110.71,146.761993408203
35,850,-52,562659.581,6814111.494,146.768997192383
35,850,-50,562661.421,6814112.278,146.839996337891
35,850,-48,562663.261,6814113.062,146.884002685547
35,850,-46,562665.101,6814113.846,146.955001831055
35,850,-44,562666.941,6814114.63,146.973999023438
35,850,-42,562668.781,6814115.414,146.988006591797
35,850,-40,562670.621,6814116.198,147.001007080078
35,850,-38,562672.461,6814116.982,147.166000366211
35,850,-36,562674.301,6814117.766,147.223999023438
35,850,-34,562676.141,6814118.55,147.259994506836
35,850,-32,562677.981,6814119.334,147.274993896484
35,850,-30,562679.821,6814120.118,147.313003540039
35,850,-28,562681.661,6814120.902,147.404998779297
35,850,-26,562683.501,6814121.686,147.436004638672
35,850,-24,562685.341,6814122.47,147.554992675781
35,850,-22,562687.181,6814123.254,147.583999633789
35,850,-20,562689.021,6814124.038,147.54899597168
35,850,-18,562690.861,6814124.822,147.587005615234
35,850,-16,562692.701,6814125.606,147.518005371094
35,850,-14,562694.541,6814126.39,147.578002929688
35,850,-12,562696.381,6814127.174,147.421997070312
35,850,-10,562698.221,6814127.958,147.389007568359
35,850,-8,562700.061,6814128.742,147.003997802734
35,850,-6,562701.901,6814129.526,146.75
35,850,-4,562703.741,6814130.31,146.20100402832
35,850,-2,562705.581,6814131.094,145.876998901367
35,850,0,562707.421,6814131.878,145.910995483398
35,850,2,562709.261,6814132.662,146.162994384766
35,850,4,562711.101,6814133.446,146.25
35,850,6,562712.941,6814134.23,146.535003662109
35,850,8,562714.781,6814135.014,146.697006225586
35,850,10,562716.621,6814135.798,146.837005615234
35,850,12,562718.461,6814136.582,146.949996948242
35,850,14,562720.301,6814137.366,146.880996704102
35,850,16,562722.141,6814138.15,146.908004760742
35,850,18,562723.981,6814138.934,146.873992919922
35,850,20,562725.821,6814139.718,146.927001953125
35,850,22,562727.661,6814140.502,147.035003662109
35,850,24,562729.501,6814141.286,147.011993408203
35,850,26,562731.341,6814142.07,147.067993164062
35,850,28,562733.181,6814142.854,147.167999267578
35,850,30,562735.021,6814143.638,147.121002197266
35,850,32,562736.861,6814144.422,147.160995483398
35,850,34,562738.701,6814145.206,147.205001831055
35,850,36,562740.541,6814145.99,147.210998535156
35,850,38,562742.381,6814146.774,147.210998535156
35,850,40,562744.221,6814147.558,147.199996948242
35,850,42,562746.061,6814148.342,147.166000366211
35,850,44,562747.901,6814149.126,147.192001342773
35,850,46,562749.741,6814149.91,147.20100402832
35,850,48,562751.581,6814150.694,147.251998901367
35,850,50,562753.421,6814151.478,147.212997436523
35,850,52,562755.261,6814152.262,147.263000488281
35,850,54,562757.101,6814153.046,147.326995849609
35,850,56,562758.941,6814153.83,147.266006469727
35,850,58,562760.781,6814154.614,147.244995117188
35,850,60,562762.621,6814155.398,147.261993408203
35,850,62,562764.461,6814156.182,147.216995239258
35,850,64,562766.301,6814156.966,147.261993408203
35,850,66,562768.141,6814157.75,147.360000610352
35,850,68,562769.981,6814158.534,147.317001342773
35,850,70,562771.821,6814159.318,147.315994262695
35,850,72,562773.661,6814160.102,147.350997924805
35,850,74,562775.501,6814160.886,147.378997802734
35,850,76,562777.341,6814161.67,147.391006469727
35,850,78,562779.181,6814162.454,147.423004150391
35,850,80,562781.021,6814163.238,147.430999755859
35,850,82,562782.861,6814164.022,147.458999633789
35,850,84,562784.701,6814164.806,147.522994995117
35,850,86,562786.541,6814165.59,147.533996582031
35,850,88,562788.381,6814166.374,147.576995849609
35,850,90,562790.221,6814167.158,147.600997924805
35,850,92,562792.061,6814167.942,147.649993896484
35,850,94,562793.901,6814168.726,147.667007446289
35,850,96,562795.741,6814169.51,147.72900390625
35,850,98,562797.581,6814170.294,147.828994750977
35,850,100,562799.421,6814171.078,147.723999023438
34,825,-100,562602.379,6814157.158,147.723007202148
34,825,-98,562604.379,6814157.106,147.725997924805
34,825,-96,562606.379,6814157.054,147.817993164062
34,825,-94,562608.379,6814157.002,147.884994506836
34,825,-92,562610.379,6814156.95,147.958999633789
34,825,-90,562612.379,6814156.898,147.994003295898
34,825,-88,562614.379,6814156.846,148.046005249023
34,825,-86,562616.379,6814156.794,148.069000244141
34,825,-84,562618.379,6814156.742,148.110992431641
34,825,-82,562620.379,6814156.69,148.143997192383
34,825,-80,562622.379,6814156.638,148.180999755859
34,825,-78,562624.379,6814156.586,148.074996948242
34,825,-76,562626.379,6814156.534,148.039993286133
34,825,-74,562628.379,6814156.482,148.061004638672
34,825,-72,562630.379,6814156.43,148.011993408203
34,825,-70,562632.379,6814156.378,148.037994384766
34,825,-68,562634.379,6814156.326,147.986999511719
34,825,-66,562636.379,6814156.274,147.955993652344
34,825,-64,562638.379,6814156.222,147.908996582031
34,825,-62,562640.379,6814156.17,147.832000732422
34,825,-60,562642.379,6814156.118,147.845993041992
34,825,-58,562644.379,6814156.066,147.830993652344
34,825,-56,562646.379,6814156.014,147.876007080078
34,825,-54,562648.379,6814155.962,147.763000488281
34,825,-52,562650.379,6814155.91,147.60400390625
34,825,-50,562652.379,6814155.858,147.544006347656
34,825,-48,562654.379,6814155.806,147.507995605469
34,825,-46,562656.379,6814155.754,147.468994140625
34,825,-44,562658.379,6814155.702,147.438995361328
34,825,-42,562660.379,6814155.65,147.328002929688
34,825,-40,562662.379,6814155.598,147.27099609375
34,825,-38,562664.379,6814155.546,147.216995239258
34,825,-36,562666.379,6814155.494,147.195999145508
34,825,-34,562668.379,6814155.442,147.106994628906
34,825,-32,562670.379,6814155.39,147.039993286133
34,825,-30,562672.379,6814155.338,146.906997680664
34,825,-28,562674.379,6814155.286,146.889999389648
34,825,-26,562676.379,6814155.234,146.875
34,825,-24,562678.379,6814155.182,146.819000244141
34,825,-22,562680.379,6814155.13,146.798004150391
34,825,-20,562682.379,6814155.078,146.733993530273
34,825,-18,562684.379,6814155.026,146.697998046875
34,825,-16,562686.379,6814154.974,146.658004760742
34,825,-14,562688.379,6814154.922,146.569000244141
34,825,-12,562690.379,6814154.87,146.475006103516
34,825,-10,562692.379,6814154.818,146.557006835938
34,825,-8,562694.379,6814154.766,146.615005493164
34,825,-6,562696.379,6814154.714,146.427001953125
34,825,-4,562698.379,6814154.662,146.354995727539
34,825,-2,562700.379,6814154.61,146.281997680664
34,825,0,562702.379,6814154.558,146.317001342773
34,825,2,562704.379,6814154.506,146.432998657227
34,825,4,562706.379,6814154.454,146.630996704102
34,825,6,562708.379,6814154.402,146.699996948242
34,825,8,562710.379,6814154.35,146.707992553711
34,825,10,562712.379,6814154.298,146.764999389648
34,825,12,562714.379,6814154.246,147.054000854492
34,825,14,562716.379,6814154.194,147.093002319336
34,825,16,562718.379,6814154.142,147.026000976562
34,825,18,562720.379,6814154.09,147.091003417969
34,825,20,562722.379,6814154.038,147.093994140625
34,825,22,562724.379,6814153.986,147.164993286133
34,825,24,562726.379,6814153.934,147.15299987793
34,825,26,562728.379,6814153.882,147.205001831055
34,825,28,562730.379,6814153.83,147.216995239258
34,825,30,562732.379,6814153.778,147.283996582031
34,825,32,562734.379,6814153.726,147.240997314453
34,825,34,562736.379,6814153.674,147.246002197266
34,825,36,562738.379,6814153.622,147.251998901367
34,825,38,562740.379,6814153.57,147.259002685547
34,825,40,562742.379,6814153.518,147.317993164062
34,825,42,562744.379,6814153.466,147.253005981445
34,825,44,562746.379,6814153.414,147.216003417969
34,825,46,562748.379,6814153.362,147.227005004883
34,825,48,562750.379,6814153.31,147.25
34,825,50,562752.379,6814153.258,147.227005004883
34,825,52,562754.379,6814153.206,147.248001098633
34,825,54,562756.379,6814153.154,147.263000488281
34,825,56,562758.379,6814153.102,147.266006469727
34,825,58,562760.379,6814153.05,147.236999511719
34,825,60,562762.379,6814152.998,147.266998291016
34,825,62,562764.379,6814152.946,147.173004150391
34,825,64,562766.379,6814152.894,147.188995361328
34,825,66,562768.379,6814152.842,147.298004150391
34,825,68,562770.379,6814152.79,147.348999023438
34,825,70,562772.379,6814152.738,147.457992553711
34,825,72,562774.379,6814152.686,147.408996582031
34,825,74,562776.379,6814152.634,147.358001708984
34,825,76,562778.379,6814152.582,147.412994384766
34,825,78,562780.379,6814152.53,147.485992431641
34,825,80,562782.379,6814152.478,147.50700378418
34,825,82,562784.379,6814152.426,147.529998779297
34,825,84,562786.379,6814152.374,147.550003051758
34,825,86,562788.379,6814152.322,147.654998779297
34,825,88,562790.379,6814152.27,147.753005981445
34,825,90,562792.379,6814152.218,147.815994262695
34,825,92,562794.379,6814152.166,147.875
34,825,94,562796.379,6814152.114,147.929000854492
34,825,96,562798.379,6814152.062,147.936004638672
34,825,98,562800.379,6814152.01,147.994003295898
34,825,100,562802.379,6814151.958,148.13200378418
33,800,-100,562615.006,6814213.739,147.776992797852
33,800,-98,562616.878,6814213.035,147.809997558594
33,800,-96,562618.75,6814212.331,147.740997314453
33,800,-94,562620.622,6814211.627,147.763000488281
33,800,-92,562622.494,6814210.923,147.861999511719
33,800,-90,562624.366,6814210.219,147.789993286133
33,800,-88,562626.238,6814209.515,147.822006225586
33,800,-86,562628.11,6814208.811,147.811996459961
33,800,-84,562629.982,6814208.107,147.804992675781
33,800,-82,562631.854,6814207.403,147.916000366211
33,800,-80,562633.726,6814206.699,148.065002441406
33,800,-78,562635.598,6814205.995,148.285995483398
33,800,-76,562637.47,6814205.291,148.164001464844
33,800,-74,562639.342,6814204.587,148.151992797852
33,800,-72,562641.214,6814203.883,148.214004516602
33,800,-70,562643.086,6814203.179,148.244995117188
33,800,-68,562644.958,6814202.475,148.281997680664
33,800,-66,562646.83,6814201.771,148.388000488281
33,800,-64,562648.702,6814201.067,148.430999755859
33,800,-62,562650.574,6814200.363,148.432998657227
33,800,-60,562652.446,6814199.659,148.401992797852
33,800,-58,562654.318,6814198.955,148.485000610352
33,800,-56,562656.19,6814198.251,148.486999511719
33,800,-54,562658.062,6814197.547,148.60400390625
33,800,-52,562659.934,6814196.843,148.688995361328
33,800,-50,562661.806,6814196.139,148.733001708984
33,800,-48,562663.678,6814195.435,148.606994628906
33,800,-46,562665.55,6814194.731,148.490997314453
33,800,-44,562667.422,6814194.027,148.399002075195
33,800,-42,562669.294,6814193.323,148.248992919922
33,800,-40,562671.166,6814192.619,148.156997680664
33,800,-38,562673.038,6814191.915,148.100006103516
33,800,-36,562674.91,6814191.211,148.125
33,800,-34,562676.782,6814190.507,148.009002685547
33,800,-32,562678.654,6814189.803,147.871002197266
33,800,-30,562680.526,6814189.099,147.811004638672
33,800,-28,562682.398,6814188.395,147.667999267578
33,800,-26,562684.27,6814187.691,147.938995361328
33,800,-24,562686.142,6814186.987,147.901000976562
33,800,-22,562688.014,6814186.283,147.649002075195
33,800,-20,562689.886,6814185.579,147.526000976562
33,800,-18,562691.758,6814184.875,147.186996459961
33,800,-16,562693.63,6814184.171,147.024993896484
33,800,-14,562695.502,6814183.467,146.938995361328
33,800,-12,562697.374,6814182.763,146.768997192383
33,800,-10,562699.246,6814182.059,146.634994506836
33,800,-8,562701.118,6814181.355,146.516998291016
33,800,-6,562702.99,6814180.651,146.496002197266
33,800,-4,562704.862,6814179.947,146.419998168945
33,800,-2,562706.734,6814179.243,146.406005859375
33,800,0,562708.606,6814178.539,146.322006225586
33,800,2,562710.478,6814177.835,146.399993896484
33,800,4,562712.35,6814177.131,146.404998779297
33,800,6,562714.222,6814176.427,146.544998168945
33,800,8,562716.094,6814175.723,146.662994384766
33,800,10,562717.966,6814175.019,146.735000610352
33,800,12,562719.838,6814174.315,146.796005249023
33,800,14,562721.71,6814173.611,146.865005493164
33,800,16,562723.582,6814172.907,146.975997924805
33,800,18,562725.454,6814172.203,147.042999267578
33,800,20,562727.326,6814171.499,147.210006713867
33,800,22,562729.198,6814170.795,147.279998779297
33,800,24,562731.07,6814170.091,147.296005249023
33,800,26,562732.942,6814169.387,147.315994262695
33,800,28,562734.814,6814168.683,147.376998901367
33,800,30,562736.686,6814167.979,147.416000366211
33,800,32,562738.558,6814167.275,147.376998901367
33,800,34,562740.43,6814166.571,147.345001220703
33,800,36,562742.302,6814165.867,147.335006713867
33,800,38,562744.174,6814165.163,147.369995117188
33,800,40,562746.046,6814164.459,147.358001708984
33,800,42,562747.918,6814163.755,147.343994140625
33,800,44,562749.79,6814163.051,147.373001098633
33,800,46,562751.662,6814162.347,147.423004150391
33,800,48,562753.534,6814161.643,147.378997802734
33,800,50,562755.406,6814160.939,147.358001708984
33,800,52,562757.278,6814160.235,147.345993041992
33,800,54,562759.15,6814159.531,147.345993041992
33,800,56,562761.022,6814158.827,147.315994262695
33,800,58,562762.894,6814158.123,147.294998168945
33,800,60,562764.766,6814157.419,147.25
33,800,62,562766.638,6814156.715,147.261993408203
33,800,64,562768.51,6814156.011,147.332992553711
33,800,66,562770.382,6814155.307,147.371002197266
33,800,68,562772.254,6814154.603,147.417007446289
33,800,70,562774.126,6814153.899,147.438995361328
33,800,72,562775.998,6814153.195,147.473007202148
33,800,74,562777.87,6814152.491,147.425003051758
33,800,76,562779.742,6814151.787,147.442993164062
33,800,78,562781.614,6814151.083,147.494003295898
33,800,80,562783.486,6814150.379,147.587997436523
33,800,82,562785.358,6814149.675,147.649002075195
33,800,84,562787.23,6814148.971,147.688003540039
33,800,86,562789.102,6814148.267,147.785995483398
33,800,88,562790.974,6814147.563,147.794006347656
33,800,90,562792.846,6814146.859,147.856002807617
33,800,92,562794.718,6814146.155,147.927993774414
33,800,94,562796.59,6814145.451,147.998992919922
33,800,96,562798.462,6814144.747,148.042999267578
33,800,98,562800.334,6814144.043,148.044998168945
33,800,100,562802.206,6814143.339,148.167007446289
32,775,-100,562637.787,6814258.099,148.050003051758
32,775,-98,562639.427,6814256.955,147.945999145508
32,775,-96,562641.067,6814255.811,147.889999389648
32,775,-94,562642.707,6814254.667,147.817993164062
32,775,-92,562644.347,6814253.523,147.826995849609
32,775,-90,562645.987,6814252.379,147.854995727539
32,775,-88,562647.627,6814251.235,147.858993530273
32,775,-86,562649.267,6814250.091,147.845993041992
32,775,-84,562650.907,6814248.947,147.787994384766
32,775,-82,562652.547,6814247.803,147.90299987793
32,775,-80,562654.187,6814246.659,147.893997192383
32,775,-78,562655.827,6814245.515,147.934005737305
32,775,-76,562657.467,6814244.371,147.942001342773
32,775,-74,562659.107,6814243.227,147.960006713867
32,775,-72,562660.747,6814242.083,147.992004394531
32,775,-70,562662.387,6814240.939,147.968994140625
32,775,-68,562664.027,6814239.795,148.050994873047
32,775,-66,562665.667,6814238.651,148.022994995117
32,775,-64,562667.307,6814237.507,148.09700012207
32,775,-62,562668.947,6814236.363,148.147994995117
32,775,-60,562670.587,6814235.219,148.210998535156
32,775,-58,562672.227,6814234.075,148.296997070312
32,775,-56,562673.867,6814232.931,148.378997802734
32,775,-54,562675.507,6814231.787,148.460998535156
32,775,-52,562677.147,6814230.643,148.537994384766
32,775,-50,562678.787,6814229.499,148.593994140625
32,775,-48,562680.427,6814228.355,148.628997802734
32,775,-46,562682.067,6814227.211,148.651000976562
32,775,-44,562683.707,6814226.067,148.664001464844
32,775,-42,562685.347,6814224.923,148.570007324219
32,775,-40,562686.987,6814223.779,148.552993774414
32,775,-38,562688.627,6814222.635,148.49299621582
32,775,-36,562690.267,6814221.491,148.408004760742
32,775,-34,562691.907,6814220.347,148.253997802734
32,775,-32,562693.547,6814219.203,147.921997070312
32,775,-30,562695.187,6814218.059,147.975006103516
32,775,-28,562696.827,6814216.915,147.84700012207
32,775,-26,562698.467,6814215.771,147.787994384766
32,775,-24,562700.107,6814214.627,147.677993774414
32,775,-22,562701.747,6814213.483,147.625
32,775,-20,562703.387,6814212.339,147.600006103516
32,775,-18,562705.027,6814211.195,147.483001708984
32,775,-16,562706.667,6814210.051,147.380004882812
32,775,-14,562708.307,6814208.907,147.214996337891
32,775,-12,562709.947,6814207.763,147.166000366211
32,775,-10,562711.587,6814206.619,146.934005737305
32,775,-8,562713.227,6814205.475,146.772994995117
32,775,-6,562714.867,6814204.331,146.714004516602
32,775,-4,562716.507,6814203.187,146.632995605469
32,775,-2,562718.147,6814202.043,146.526000976562
32,775,0,562719.787,6814200.899,146.455001831055
32,775,2,562721.427,6814199.755,146.408996582031
32,775,4,562723.067,6814198.611,146.326995849609
32,775,6,562724.707,6814197.467,146.358993530273
32,775,8,562726.347,6814196.323,146.486999511719
32,775,10,562727.987,6814195.179,146.574005126953
32,775,12,562729.627,6814194.035,146.630004882812
32,775,14,562731.267,6814192.891,146.878005981445
32,775,16,562732.907,6814191.747,146.970993041992
32,775,18,562734.547,6814190.603,147.216995239258
32,775,20,562736.187,6814189.459,147.373001098633
32,775,22,562737.827,6814188.315,147.45100402832
32,775,24,562739.467,6814187.171,147.559005737305
32,775,26,562741.107,6814186.027,147.554992675781
32,775,28,562742.747,6814184.883,147.567993164062
32,775,30,562744.387,6814183.739,147.518005371094
32,775,32,562746.027,6814182.595,147.567001342773
32,775,34,562747.667,6814181.451,147.507995605469
